#   time    x   y   vx  vy
  2.79000000e+00   7.00185133e+01   4.20668790e+01   1.89674304e+01  -1.27234617e+00
  2.80000000e+00   7.02080457e+01   4.20536730e+01   1.89390506e+01  -1.36883959e+00
  2.81000000e+00   7.03972947e+01   4.20395027e+01   1.89107366e+01  -1.46522059e+00
  2.82000000e+00   7.05862608e+01   4.20243692e+01   1.88824874e+01  -1.56148951e+00
  2.83000000e+00   7.07749447e+01   4.20082735e+01   1.88543021e+01  -1.65764669e+00
  2.84000000e+00   7.09633471e+01   4.19912168e+01   1.88261796e+01  -1.75369245e+00
  2.85000000e+00   7.11514686e+01   4.19732002e+01   1.87981189e+01  -1.84962709e+00
  2.86000000e+00   7.13393098e+01   4.19542248e+01   1.87701192e+01  -1.94545090e+00
  2.87000000e+00   7.15268713e+01   4.19342917e+01   1.87421794e+01  -2.04116419e+00
  2.88000000e+00   7.17141537e+01   4.19134021e+01   1.87142986e+01  -2.13676721e+00
  2.89000000e+00   7.19011576e+01   4.18915569e+01   1.86864758e+01  -2.23226025e+00
  2.90000000e+00   7.20878835e+01   4.18687574e+01   1.86587100e+01  -2.32764355e+00
  2.91000000e+00   7.22743321e+01   4.18450046e+01   1.86310004e+01  -2.42291736e+00
  2.92000000e+00   7.24605038e+01   4.18202996e+01   1.86033460e+01  -2.51808192e+00
  2.93000000e+00   7.26463993e+01   4.17946435e+01   1.85757458e+01  -2.61313744e+00
  2.94000000e+00   7.28320190e+01   4.17680374e+01   1.85481990e+01  -2.70808415e+00
  2.95000000e+00   7.30173635e+01   4.17404824e+01   1.85207046e+01  -2.80292225e+00
  2.96000000e+00   7.32024333e+01   4.17119795e+01   1.84932617e+01  -2.89765192e+00
  2.97000000e+00   7.33872290e+01   4.16825299e+01   1.84658694e+01  -2.99227337e+00
  2.98000000e+00   7.35717510e+01   4.16521346e+01   1.84385268e+01  -3.08678675e+00
  2.99000000e+00   7.37559998e+01   4.16207947e+01   1.84112331e+01  -3.18119225e+00
  3.00000000e+00   7.39399759e+01   4.15885113e+01   1.83839873e+01  -3.27549000e+00
