 -4.65699418e-01   2.29097710e+00   7.29331232e+00   2.21097576e+00   2.19362423e+00   8.86548790e-01  -2.35508373e+00   2.93435168e+00  -3.45191285e+00  -3.59406819e+00
 -5.34122909e-01   2.33434024e+00   6.84880409e+00   2.25839907e+00   2.24122057e+00   8.46872347e-01  -2.35470848e+00   3.04131864e+00  -3.47579109e+00  -3.62097868e+00
 -5.99217311e-01   2.37730255e+00   6.43244751e+00   2.30562388e+00   2.28863526e+00   8.01917589e-01  -2.35392887e+00   3.12013717e+00  -3.49936383e+00  -3.64759566e+00
 -6.60574975e-01   2.41986747e+00   6.04753933e+00   2.35265260e+00   2.33587055e+00   7.51962116e-01  -2.35275575e+00   3.17598957e+00  -3.52263892e+00  -3.67392669e+00
 -7.17811265e-01   2.46203843e+00   5.69737412e+00   2.39948759e+00   2.38292865e+00   6.97315159e-01  -2.35119955e+00   3.21334961e+00  -3.54562391e+00  -3.69997901e+00
 -7.70567044e-01   2.50381881e+00   5.38648290e+00   2.44613118e+00   2.42981176e+00   6.38315676e-01  -2.34927034e+00   3.23615668e+00  -3.56832606e+00  -3.72575962e+00
 -8.18510998e-01   2.54521198e+00   5.12387885e+00   2.49258568e+00   2.47652206e+00   5.75330258e-01  -2.34697778e+00   3.24799080e+00  -3.59075236e+00  -3.75127522e+00
 -8.61341792e-01   2.58622125e+00   4.94560921e+00   2.53885336e+00   2.52306169e+00   5.08750844e-01  -2.34433120e+00   3.25218998e+00  -3.61290952e+00  -3.77653228e+00
 -8.98790032e-01   2.62684990e+00   4.81189928e+00   2.58493649e+00   2.56943274e+00   4.38992260e-01  -2.34133958e+00   3.25331397e+00  -3.63480402e+00  -3.80153701e+00
 -9.30620032e-01   2.66710120e+00   4.65646395e+00   2.63083726e+00   2.61563732e+00   3.66489608e-01  -2.33801160e+00   3.25244104e+00  -3.65644210e+00  -3.82629541e+00
 -9.56631351e-01   2.70697833e+00   4.42983412e+00   2.67655787e+00   2.66167746e+00   2.91695509e-01  -2.33435560e+00   3.24696396e+00  -3.67782977e+00  -3.85081325e+00
 -9.76660117e-01   2.74648447e+00   4.15679576e+00   2.72210046e+00   2.70755519e+00   2.15077229e-01  -2.33037965e+00   3.23370462e+00  -3.69897281e+00  -3.87509611e+00
 -9.90580100e-01   2.78562274e+00   3.85788558e+00   2.76746717e+00   2.75327249e+00   1.37113703e-01  -2.32609154e+00   3.21073780e+00  -3.71987683e+00  -3.89914936e+00
 -9.98303548e-01   2.82439621e+00   3.54479766e+00   2.81266007e+00   2.79883133e+00   5.82924750e-02  -2.32149881e+00   3.17700451e+00  -3.74054722e+00  -3.92297818e+00
 -9.99781764e-01   2.86280792e+00   3.22525865e+00   2.85768122e+00   2.84423363e+00  -2.08934185e-02  -2.31660870e+00   3.13203799e+00  -3.76098919e+00  -3.94658758e+00
 -9.95005425e-01   2.90086086e+00   2.90482658e+00   2.90253264e+00   2.88948129e+00  -9.99486054e-02  -2.31142827e+00   3.07578876e+00  -3.78120777e+00  -3.96998239e+00
 -9.84004650e-01   2.93855799e+00   2.58766132e+00   2.94721633e+00   2.93457618e+00  -1.78378551e-01  -2.30596429e+00   3.00849651e+00  -3.80120783e+00  -3.99316728e+00
 -9.66848795e-01   2.97590219e+00   2.27691846e+00   2.99173424e+00   2.97952012e+00  -2.55692723e-01  -2.30022336e+00   2.93059014e+00  -3.82099406e+00  -4.01614678e+00
